id,last_active,league,xp,class,dead,nodes,challenges
008154d48b2ff2c2636d9fcc6b903dfbc0ea86f4c7be18c7b9ab821fce9f788f,1483968445976,1,4250334444,14,,AAAABAMDAAHnBS0LYQxfDXwN4g48EVAVJxcvGYoabBqPGyUb-hynHNwdFB2qIWAi9CSwJbwl3ycLKPoppS9vMfs1uTboOlI8LUCgQYdGcUa3SI5JsUuuU6VVtVXWV8lca1yKXhNfP1-wYVJk52aeZ5to8mwLbRlvnnC7dPF673_Gf-OApILHgwmDX4O2g8yESITFhmCG0Yx2jLGPGo9GkyebWJuKm6GbtZ2uns2hL6QZpwinK6cwrj6vbLQMtiy3Mbc-uJO-T76KwQTBxcM6w23GrspKytPTb9OP0_vXz9kT2VvbT9-K37_gw-GI5FHpAuq66-7sGOyD707viPba98H31_k3-ej60vsJ_kk=,40
2e65f1889c807866fe364743e78c2520a3973cecb8de22e6ca9ec38f313a96d7,1483968445976,1,4250334444,11,,AAAABAUBAAKWBx4MUg18DkgOXA-rES8RUBGWFSAV1xa_GF0ZihqPGyUc3CBuIvQj0ySLJJ0o-ioLKjgrCiy_L28y0TQKNbk3RzwFPO89X0VHRX5GcUcGSVFLrkyzTipQMFJTVmNXyVuvXfJfamBDYlpjQ2jyavprrGwIbAttGW1sbj1vJ3BScLt_xoKbgwmExYauidOMC4w2jxqPYI_6km6TJ5UulwaXlZf0mjuaapu1nHuf36Evpyuoua3xtAy1SLiTuXy8Vr6AvorAZsM6xKLK09Af0NDSfNN-2RPZW9vn3Q3fmOGI6QLquutj6-7sGOyw7WHveu987-vw1fGK8uH2o_ba-d37CQ==,28
67ca7dfee3e382af8f6e1e049c88cc059d9829f3102edd9fa0f56a9049881139,1483968445976,1,4250334444,9,,AAAABAEDAAN1BAcEswagBsMLYQ5cEMwRUBQgFgsWbxeMGF0abBslHNwfAiSqJNgqEyqNNZI1uTbFNtg26TpYPAU8LTzvPV89_EV-RZ1G10kbS65Ms1BHUlNTUlXGVkhYY1h3WOVaK15dXwRfP2P9ZIRmVGaeZ5to8mr6bRluqnGFcg965nsge7N8g4Kbg1-DzIPbhW2Fe4x2jM-PGpErlG-XlZf0mjua4J2un9-iAKPypqOnCKcrp5SsmK4-r2yxQrXytzG3Prl-wGbE9sYExq7G2M9n0B_R_dWB1abYJNi92VvjauQi5FHpAuvu7DjsVe087w7vfO_r8B_xbPMR9kj3wfiT-b3-Cv6H,39
ac7a459ba0439a30fd687078b4f0238ef02ad4fb1a1d10c694f98e94d47d58ff,1483968445976,1,4250334444,10,,AAAABAEBAASzBS0Gxgd1CZYLYQxfDjwS4RNMFCAUTRRxFrsX4RiRGNsaOBpVHKchVSFgJvgnICcvKaUs-y3SMHc1kjboOQ46UjrhPAU8LT38QKBGt0d-TeNOMlBHU6VYY1nzWf5dpF4TXz9hIWRSZU1l8GebaGVo8nIPcql07XTxdU52rHh6eu982X31ggeDX4PMhNmE74ZghymHaooijM-QVZHOlG-XeZ8-ogCi6qZXpo2pJ6mUrKqtja4-r2y3PrvtvJ-9Nr6nwAHAZsCmwaPE9sauxtjPftNv2L3ZfNrB3D3d1eJh5FHqGO8O73zwH_JF843z3fSD9kj3Mve5-Ov8S_4K_o8=,37
c37469f2a76fa04a1890d1f9ee9826f5d492a9353c6bc4cd43608954da281010,1483968445976,1,4250334444,21,,AAAABAIBAABeBS0FZgW1CC4M8g2NES8RgRR1Fr8XJhmOGo0i6iPTI_YknSaVKjgrCi5TMHEwfDIBNj031DpCOrM8vj7PQdBDMUQNRJ5Hfkp9S3hM_02STipRR1O7VEdVS1b6WhpbJluvXfJeRV9wYeJh62JaYqxjp2VNbAhsjG8ndO11y3pTeoR67311f_uDbYTFh3aMNo19jX6Nv49gkAqS85pqmyabjZu1nMSdqp7Eo4qkwqXLpr6yGbTFtyK3tr02vea-p7_VwuzDM8M6yMzI8M3qz3rQrdNv037UI9jV2sHb591G3ajfb-Cf45_l5ujW6mLrY-0_7YPuDu9674_xivrr_MX-ug==,38
3feff9861c6ca520ccce7e11f295854ab6c80129d99aeed0a4ff283a9ff25994,1483968445976,1,4250334444,11,,AAAABAUBAAKWCaoKmwxSDXwOSA5cD8QRLxFQEZYV1xmKGo8bJRzcHaogbiL0JJ0nqSj6KgsqOCsKLL8s4S9vMtE1uTt8PAU9Xz3iRA1FR0V-RnFHBkjuSVFLrkyzUDBSU1ZjV8ld8l9qX7BgQ2JaY0Nq-mwIbAttGW49b55wUnC7feN_xoKbgwmExYauidOLjIw2jxqP-pJukyeXBpeVl_SaO5u1nHuf36EvoqOnK6i5rGa0DLiTuMq5PrxWvoC-isBmwJrBxcM6xKLI8MpKytPQH9DQ0nzTfth22RPZW9n8217b59-Y4YjnCukC6rrr7uwY7WHveu987-vw1fGK8uH22vnd-wn-SQ==,40
2d11310eb77ce8cdf1f1d52d0d120224d3919ce24dd217584e28e6ad19098cda,1483968445976,1,4250334444,14,,AAAABAMDAAHcA-4EBwSzBS0LYQxfDc0N4hEtFCAUcRUnFm8XLxhWGjgcpxzOHNwdviSqJy8o-itQLJwuUzOHNZI26TpYPC1Bh0WdR35IjkyzTblTUlOlVcZV1lnzWpFfP2EhZKNk52ZUZp5oWGhlaHRo8mqsa9tvO3IPcql07Xasd-N4DXlofIOApIIHgseDX4PMg9uE2YTvhWCJ2Iyxjr6PGpBVksGUb5itmuCbiqIAqH2pbqrErJisqq9sr6e18rc-uJO9Nr5PwBrBBMT2xq7MvM9-0B_Tb9OP0_vXlti92XzaYtrB37DjauoY6-7sg-yK7w7v6_Af8kHz3fcy99f46_no-tL-Cv5U,40
adef915e5a85180e3aa6f4e1440eb17b8fd4bbb2a2f992e1fbb0d8536382694e,1483968445976,1,4250334444,11,,AAAABAUBAAKWBx4JqgxSDXwOSA5cD8QRLxFQEZYV1xmKGo8bJRzcHaogbiL0JJ0o-ioLKjgrCiy_LOEvbzLRNbk3gzt8PAU9X0QNRUdFfkZxRwZJUUmxS65Ms1AwUlNWY1fJXfJfal-wYENiWmNDavpsC20Zbj1vnnBScLt943_GgpuDCYTFhq6J04uMjDaPGo_6km6TJ5UulwaXlZf0mjubtZx7n9-hL6KjpuunK6i5rGa0DLiTuMq5PrxWvoC-isBmwJrDOsSiyPDKSsrT0B_Q0NJ8037Xz9h22RPZW9n8217fmOGI6QLquuvu7BjtYe9673zviO_r8NXy4fba-Tf53fsJ_kk=,24
5c2093d0ef21f4f79e793b2cf8ea1fcf63e32749a75e39f91aab63bf1bfa4bf7,1483968445976,1,4250334444,22,,AAAABAIDAAPuBUIHHg18DkgOXA-rD8QRDxEvEVARlha_GGoZihqPGyUc3B2-IG4i9CSLJJ0nqSj6KgsqOCsKLagvbzOHNbk3TDt8PV9BlkQNRX5GcUlRSbFLrkyzUDBSU1fJWAdca1yKXfJfamJaZJ1q-mwLbRlwUnC7df14L3vXfOV_gH_GgseDCYRIhG-ExY2SjxqP-pMnlS6XBpeVl_SboZu1nrehL6KjpyusmK6zr-uxkLQMtUi4k7jKuZO-gL6KwwnDOsNtxKLHncjwytPQH9DQ0PXTftRC18_ZE9lb217fmOfq6QLquutj6_XsGO9674jv6_DV8W3yHfba9z331_kz-Tf7Cf8Q,37
fefc7f3c4aa4aa3e0521eaa721ebb77a2a184a22abc5f90aed8f76aee6c131de,1483968445976,1,4250334444,17,,AAAABAYBAAeZCTMNfA5IDlwPqxCSES8RUBGWFSAV1xa_GYobJSBuIvQj0ySLJJ0qCyo4KwosvyzhLOkyMjW5PV894kQNRX5GcUcGSO5JUUuuTI5Ms04qUDBR2VIpUlNV4FZjVvVYWlnwW69d8l9qYENiWmNDavpsCGwLbRltbG49bydwUnX9d_1943_GgwmEb4SihMWGroazjAuOio9gj_qQG5MnlwaXlZfQl_Saapu1oS-i2acrrGawkrDYtAy1SLk-uXy8b76AvorBxcM6xKLI8MrT0B_Q0NE2037Ydtlb2Ybbbtvn3Q3fmOIs4tXpAuq662PsGOyw7UHveu_r8NXxivLh9qP_kw==,26
b64b2ae517872a9e64735748ee1bbe4d52c7522759145ed75e7911d10400bcfa,1483968445976,1,4250334444,14,,AAAABAMDAAFvBS0NfA3iDjwRUBRxFScXLxmKGjgabBqPGyUc3B0UHU8dqh8YIWAi9CSwJbwnCyj6KaUspi9vNAo1uTdmOlJAoEZxRrdIjkmxS65R-1XWV8lZ81qRW_Rca1yKXhNfsGFSZOdmVGaeaGVqrGvbbAttGW-ecLtyD3KpdPF6730Yf8aApILHgwmDtoRIhMWGYIbRi3qMdoyxjxqPRpBVkyeUb5uKm6GbtZ2uoS-nCKcrqH2sqrQMtzG4k75PvorBxcM6w23KSsrTzRbTb9OP0_vXz9kT2VvbT9-K37_gw-GI4vfpAuoY6rrr7uwY7IPvTu-I89322vcy98H31_jr-Tf60vsJ_kk=,40
43b6bbc58a2706eeb3e7354c54bfc365e2b8f8b3b02f4152919aa929f1f28dc0,1483968445976,1,4250334444,17,,AAAABAYBAA18DdEOSA5cD6sQkhEvEVARlhXXFr8XsBhdGyUbyBzcIG4i9CM2JIso-ioLKjgrCiymLL8vbzIyMtE0CjW5N2Y8BTzvPV9FR0V8RX5GcUlRSbFKi0uuTLNQMFJTUxBWY1fJW_Rd8l9qYENjQ2SdZlRo8mr6bAttGW1sbj1wUnC7f8aCm4MJhMWFe4auidOMC4w2jxqP-pDWkyeXlZeXl_SYrZo7m7Wf36Evpyut8bQMtDi1SLiTuXy8b76AvorAZsHFwzrK08_d0B_Q0NfP2RPZW9mG217hiOOE5RnpAuq662Pr7uv17BjsOOyw73zviO_r8NXxivId-Tf79Q==,31
7d5338c1727d9c13cb82ff0b61602edc2a988be7b4f8707ae6fdd02dc015997d,1483968445976,1,4250334444,22,,AAAABAIDAADuAbwD7g18DkgOXA-rD8QRLxFQEZYVIBXXFe0WvxmKGo8bJR2-IG4i9CSLJJ0o-ioLKjgqTSsKLL8s6S9vM4c1uTdMO3w9Xz8nQZZEDUV-SVFJsUrIS65Ms1AwUlNUglS9VmNXyVltXEBd8l9qX5hiWmr6bAttGXBScLt1_XvDf4B_xoLHhG-ExYauhrOKr42Sj_qQEZMnlouXBpeVl_SbjZu1nrehL6Kjo--nK66ztAy1SLjKuZO-isHFwwnDOsSix53I8MrTzqjPMtAf0NDQ9dN-1ELVudfP2RPZW9te35jpAuq662Pr9ewY73rviO_r8NXxbfId9qP22vc9-Tf7Cf8Q,39
ead800b309fa317d2096a44ed3aac79f4e24e7484d7357b7a73ba0366c09beda,1483968445976,1,4250334444,14,,AAAABAMDAAFvA-4NHw18DeIOPBFQFScXLxhWGGoZihqPGyUc3B0UHU8dqh2-IvQksCW8Jwso-i9vM4c1kjW5Nug6UjrhPChBh0ZxSI5JUUmxSshLrk3jTm1V1lfJWAdYr1xrXIpfsGFSZOdodGwLbRluqm87b55wu3gNeC97w3zlf8aApILHgwmDtoRIhMWGYIbRiq-LeoyxjxqPRo_6kBGTJ5uKm6GbtZwynL6hL6XEplenCKcrqW60DLXytz64k75PvorAGsHFwzrDbcpKytPTj9fP2L3ZE9lb2mLbT9-K37_gw-GI4vfpAuq66-7sGOyD707viPDV8kX22vfX-Tf56PrS-wn-Cv5J_o8=,34
f78257572cd84851095b8d964ea4386bc8e98471380e747de639f28b88ab0db0,1483968445976,1,4250334444,14,,AAAABAMDAAPuBAcEswj0DXwN4g5cEVAVJxZvFy8YVhmKGjgajxslHNwdFB1PHaodviSwJy8o-jLRM4c1kjW5Olg64UGHRUdFfkWdRnFIjkjnSbFLrkyzTblN41NSVcZV1lfJWfNakVxrX7BmVGaeaHRo8mpDaqxq-mvbbRlvnnIPfRiApILHgwmD24RIhMWFYIx2jLGPGo9GkFWTJ5RvmuCbipuhm7WhL6IAplenCKcrqH2qxKyYtAy3Mbc-uJO-T76KwFTAZsM6w23KSsrTzLzQH9OP0_vXz9i92VvaYt-K4YjjaukC6rrr7uyD7IrviO_r8B_yRfba99f5N_no-tL7Cf4K_kn-jw==,36
a243259700bd5664be68cb9646e5802e6fdec3b9f4d10d91ce52656e057930fb,1483968445976,1,4250334444,22,,AAAABAIDAADuAbwD7gVCBx4JMw18DkgOXA_EES8RUBGWFSAV1xa_GyUdviBuIvQknSj6KgsqOCpNKwosnCy_LOkzhzW5N0w7fD1fPydBlkQNRX5GcUlRSbFKyEuuTLNQMFFMUlNUglZjV8lZbV3yX2pfmF-wYlpq-mwLbRlvnnBSdf13B31bf4B_xoLHgwmEb4TFhq6Gs4cTidOMNo2Sj_qTJ5Uul5WX9JuNm7WcpJ63oS-io6PvpyusR66ztAy1SLjKuZO-isMJwzrHncjwykrK086ozzLQH9DQ0PXRNtN-1ELXz9lb217iLOkC6rrrY-v17Bjveu-I7-vw1fFt8h32o_c9-Tf56P8Q,40
b62ba7559961fba17347ae867c3107f90555af3abec34395b8283ca46e9122f9,1483968445976,1,4250334444,14,,AAAABAMDAAFvDXwOPBFQFHEVJxcvGYoaOBqPGyUc3B0UHU8dqh3ZIWAi9CSwJbwnCycvKPoppSymL280CjW5N2Y3gzpSQKBDVEZxSVFJsUuuVdZXyVnzXGtcil4TX7BgQ2FSZOdmVGaeaGVsC20Zbj1vnnC7cg9yqXTxdqx_xoCkgwmDtoRIhMWGYIbRiEKLeox2jLGPGo9Gj_qQVZMnlG-VLpuKm6GbtZ48oS-m66cIpyusqrQMtzG4k75PvoC-isHFwzrDbcpKytPPftOP18_ZE9lb20_fit-_4MPhiOL36QLqGOq66-7sGOyD707viPDV8930cfba9zL31_jr-Tf60vsJ_kk=,40
b1b2b1560462ba3e160275b0b663d22695ca2cb139af10dee47259deee2d73b1,1483968445976,1,4250334444,12,,AAAABAUDAAPuBAcI9AthDXwRUBcvGDwYVhhqGYoajxslHRQdTx2ZHaodviL0JLAo-ipTLR8vbzOHNZI1uTpYPC1Bh0NjQ8hGcUmxSshLrkyzTlJPBFIpVcZV1lXgV8lYB1haXGtcil7AXypfsGKVZOdo8mpDbAttGW6qbwhvnnC7cU10VXgve8N8S3zlf8aApILHgwmDX4PMg9uESITFiFqIW4qvj0aQEZIrkyeWdJrPm6GbtaEvpRinK6yYr2ywC7JwtAy18rc-t2i9J76KwFTBxcM6w23EtMauykrK09Af18_YvdkT2VvhiOkC6rrsGO-I77zv6_ba99f5N_no-tL7Cf0A_gr-Sf6P,37
436f0b51158d96212e66a1019be5b5bae396c142629dd8140cf663a95fe41008,1483968445976,1,4250334444,16,,AAAABAMCAAN1BAcEswYOCPQJ9gthDF8NzQ48EzUUIBRNFHEXpBiRGS4aOBynHM4fAiL0JbwnLyftKo0rUDI0MtE1kjbFNtg6UjpYOtg64TwFPC09Xz38QYdFR0WdRlJJG0yzTeNQR1JTU1JTpVSuVcZWSFcNWGNYd18EXz9nm2jyakNrem0Zdqx90oIHgpuDX4PMg9uHZYzPkFWQ-pErl5WX9Jo7muCdrp_fogCmV6cIrJitja4-r2yvp6-3tz68n8BUwGbEWMT2xq7G2Mi_z37SIdR82CTYvdlh2XzbT99t34rfv-DD5FHr7uw47FXvDu988B_xbPJB8kX2SPno_Ev8TP4K_lT-jw==,36
1e58c4bf394ca5d71b2e5b15856221fa1fb191e7e7ab3cc9bf6292e7805f906e,1483968445976,1,4250334444,16,,AAAABAMCAA18DdEOSA5cES8RUBGWEzUV1xekGF0bJRvIHNwdTyBuIvQo-ioLKjgrCiymLL8t0i9vMtE0CjW5N2Y3gzwFPO89X0GWQktFR0V-RlJGcUlRS65Ms1AwUilSU1XgVmNXyVhaXfJfal-wYENjQ2ZUaPJq-mt6bAttGW49b55wUnC7dwd-WX_GgpuDCYTFhXuFfYXFhq6HE4nTjDaMdo8aj_qQ1pMnl5WX9JitmjubtZykn9-hL6brpyut8a6ztAy4k7mTvoC-isBmwcXDCcM6yL_KSsrTz93QH9DQ0PXUB9kT2VvbXtyN34rjhOkC6rrr7uv17BjsOO987-vw1fGK8h38TA==,39
897a3a12f2bc34c5e9ff350b490dc28f1cc4a5381684091b5cfd94f18398c532,1483968445976,1,4250334444,11,,AAAABAUBAAKWBx4JqgxSDXwOSA5cEQ8RLxFQEZYXLxhdGYoajxslHRQdqiBuIvQpTyoLKjgrCiymLOEvbzQKNbk3ZjwFPO89X0V-RnFHBklRS65Ms1AwUlNV1lxrXIpd8l9qX7BgQ2NDZOdmVGaeaPJq-mu3bAttGW49b55wUnC7feN_xoCkgpuDCYRIhMWFe4V9idOLjIw2jHaPRo_6kNaSbpMnlS6XlZf0mjuboZu1nHuePJ_foS-nK6i5rGasmK3xtAy3Mbk-vFa-gL6KwGbAmsM6w23KSsrT0B_Q0NJ82HbZE9lb2fzbXuGI6QLquuwY7DjtYe987-vw1fLh9tr31_nd-tL7Cf5J,27
f25861d783700669c91ef6aa91fc6e9b7f27a70d798cc32ae921ff484bb58bf3,1483968445976,1,4250334444,14,,AAAABAMDAAPuBS0HHg18DeIOPBFQFHEVJxcvGYoaOBpsGo8bJRzcHRQdTx2qHb4hYCL0JLAlvCcLJy8o-imlLKYvbzOHNAo1uTdmN4M6UkCgRJ5GcUa3SI5JUUmxS65Tu1XWV8lZ81xrXIpeE1-wYVJk52ZUZp5sC20Zb55wu3IPcql08Xrvf8aApILHgwmDtoRIhMWGYIbRjHaMsY8aj0aP-pBVkyeUb5Uum4qboZu1na6ePKEvpuunCKcrrKq0DLcxuJO-T76KwcXDOsNtykrK09Nv04_Xz9kT2VvbT9-K37_gw-GI6QLqGOq66-7sGOyD707viPDV9tr3MvfB99f46_k3-ej60vsJ_kk=,37
f61b92accb2b93c98b391fa21bb2660da7eb17f3f7b52987f7cb813c973d19b0,1483968445976,1,4250334444,21,,AAAABAIBAABeAdwFLQW1CC4JlgzyEvETTBQgFSAXJhfhGY4ZtCP2Jvgs6S1NLYMuUy9yMHEwdzB8MZ41kjfUOQ453TpCOuE9_D7PQdBDMUPnR35LeE2STeNOMlBHUUdYY1n-WhpfP2KsZFJlTWhla5BsCGyMbzt07Xasd-N4DXh6eWh6hHrvfNl9dYTZhO-FUoazh2qK8IzPjX2Nv5d5m42dqqOKpcumV6knqW6plK2NtMW18r02vea-p8AawQTBo8LswzPEgsjcypDPftCt02_TftQj2L3ZYdrB2-fdqOJh5FHpRuoY6wntP-2D7g7vDu968YryRfPd9kj2o_cy-Ov-Cv6P_ro=,37
988a2bf5eeb196302518121ef48ae8651817af0acfab4c2bf782661510c3c709,1483968445976,1,4250334444,17,,AAAABAYBAAAGB5kNjQ5IDlwPqxB7EJIRLxFQEZYUdRUgFdcV9ha_GNsZihslIG4i9CPTJIsknSoLKjgrCiy_LOEs6S4ILiMyMjW5OrM9X0QNRX5HBklRSbFLrkyOTLNOKlAwUilSU1XgVmNW9VhaWfBbr13yX2piWmJ5Y0NqjGr6bAttGW1sbydwUnBWfeN_xoJThKKExYauhrOJ046Kj2CP-pAbkyeTmZcGl5WX0Jf0mhOaapu1oS-i2acrrGaw2LVIuT67nrxvvjq-isHFwzrEosgUyPDP6dAf0NDTftfP2HbZW9mG2xrbbtvU3Q3fmOd06QLrY-wY73rviO_r8NXy4fVv9qP5Nw==,40
